geo_id,state,state_name,acs_variable,estimate,margin_of_error,label,concept,estimate_type,coverage_type,age_group,labor_force,employed
47,TN,Tennessee,DP03_0106P,81,0.3,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage!!With private health insurance,Selected Economic Characteristics,percent_estimate,With private health insurance, 19 to 64 years,In labor force,Employed
47,TN,Tennessee,DP03_0107,256680,2990,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage!!With public coverage,Selected Economic Characteristics,population_estimate,With public coverage, 19 to 64 years,In labor force,Employed
47,TN,Tennessee,DP03_0107P,9.1,0.1,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage!!With public coverage,Selected Economic Characteristics,percent_estimate,With public coverage, 19 to 64 years,In labor force,Employed
47,TN,Tennessee,DP03_0108,355916,7072,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!No health insurance coverage,Selected Economic Characteristics,population_estimate,No health insurance coverage, 19 to 64 years,In labor force,Employed
47,TN,Tennessee,DP03_0108P,12.7,0.3,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!No health insurance coverage,Selected Economic Characteristics,percent_estimate,No health insurance coverage, 19 to 64 years,In labor force,Employed
47,TN,Tennessee,DP03_0110,104127,2304,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!With health insurance coverage,Selected Economic Characteristics,population_estimate,With health insurance coverage, 19 to 64 years,In labor force,Unemployed
47,TN,Tennessee,DP03_0110P,61.8,0.9,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!With health insurance coverage,Selected Economic Characteristics,percent_estimate,With health insurance coverage, 19 to 64 years,In labor force,Unemployed
47,TN,Tennessee,DP03_0111,60501,1599,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!With health insurance coverage!!With private health insurance,Selected Economic Characteristics,population_estimate,With private health insurance, 19 to 64 years,In labor force,Unemployed
47,TN,Tennessee,DP03_0111P,35.9,1,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!With health insurance coverage!!With private health insurance,Selected Economic Characteristics,percent_estimate,With private health insurance, 19 to 64 years,In labor force,Unemployed
47,TN,Tennessee,DP03_0112,48793,1983,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!With health insurance coverage!!With public coverage,Selected Economic Characteristics,population_estimate,With public coverage, 19 to 64 years,In labor force,Unemployed
47,TN,Tennessee,DP03_0112P,28.9,1,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!With health insurance coverage!!With public coverage,Selected Economic Characteristics,percent_estimate,With public coverage, 19 to 64 years,In labor force,Unemployed
47,TN,Tennessee,DP03_0113,64426,2178,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!No health insurance coverage,Selected Economic Characteristics,population_estimate,No health insurance coverage, 19 to 64 years,In labor force,Unemployed
47,TN,Tennessee,DP03_0113P,38.2,0.9,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!No health insurance coverage,Selected Economic Characteristics,percent_estimate,No health insurance coverage, 19 to 64 years,In labor force,Unemployed
47,TN,Tennessee,DP03_0115,807931,5970,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!With health insurance coverage,Selected Economic Characteristics,population_estimate,With health insurance coverage, 19 to 64 years,Not in labor force,NA
47,TN,Tennessee,DP03_0115P,83.1,0.3,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!With health insurance coverage,Selected Economic Characteristics,percent_estimate,With health insurance coverage, 19 to 64 years,Not in labor force,NA
47,TN,Tennessee,DP03_0116,472188,4835,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!With health insurance coverage!!With private health insurance,Selected Economic Characteristics,population_estimate,With private health insurance, 19 to 64 years,Not in labor force,NA
47,TN,Tennessee,DP03_0116P,48.6,0.5,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!With health insurance coverage!!With private health insurance,Selected Economic Characteristics,percent_estimate,With private health insurance, 19 to 64 years,Not in labor force,NA
47,TN,Tennessee,DP03_0117,418511,5357,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!With health insurance coverage!!With public coverage,Selected Economic Characteristics,population_estimate,With public coverage, 19 to 64 years,Not in labor force,NA
47,TN,Tennessee,DP03_0117P,43.1,0.4,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!With health insurance coverage!!With public coverage,Selected Economic Characteristics,percent_estimate,With public coverage, 19 to 64 years,Not in labor force,NA
47,TN,Tennessee,DP03_0118,163821,3619,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!No health insurance coverage,Selected Economic Characteristics,population_estimate,No health insurance coverage, 19 to 64 years,Not in labor force,NA
47,TN,Tennessee,DP03_0118P,16.9,0.3,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!No health insurance coverage,Selected Economic Characteristics,percent_estimate,No health insurance coverage, 19 to 64 years,Not in labor force,NA
48,TX,Texas,DP03_0096,22652748,37052,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage,Selected Economic Characteristics,population_estimate,With health insurance coverage,overall,NA,NA
48,TX,Texas,DP03_0096P,82.6,0.1,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage,Selected Economic Characteristics,percent_estimate,With health insurance coverage,overall,NA,NA
48,TX,Texas,DP03_0097,17101346,61350,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With private health insurance,Selected Economic Characteristics,population_estimate,With private health insurance,overall,NA,NA
48,TX,Texas,DP03_0097P,62.4,0.2,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With private health insurance,Selected Economic Characteristics,percent_estimate,With private health insurance,overall,NA,NA
48,TX,Texas,DP03_0098,7873672,24098,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With public coverage,Selected Economic Characteristics,population_estimate,With public coverage,overall,NA,NA
48,TX,Texas,DP03_0098P,28.7,0.1,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With public coverage,Selected Economic Characteristics,percent_estimate,With public coverage,overall,NA,NA
48,TX,Texas,DP03_0099,4764897,37331,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!No health insurance coverage,Selected Economic Characteristics,population_estimate,No health insurance coverage,overall,NA,NA
48,TX,Texas,DP03_0099P,17.4,0.1,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!No health insurance coverage,Selected Economic Characteristics,percent_estimate,No health insurance coverage,overall,NA,NA
48,TX,Texas,DP03_0101,814530,11141,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population under 19 years!!No health insurance coverage,Selected Economic Characteristics,population_estimate,No health insurance coverage, under 19 years,NA,NA
48,TX,Texas,DP03_0101P,10.6,0.1,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population under 19 years!!No health insurance coverage,Selected Economic Characteristics,percent_estimate,No health insurance coverage, under 19 years,NA,NA
48,TX,Texas,DP03_0105,9579707,31721,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage,Selected Economic Characteristics,population_estimate,With health insurance coverage, 19 to 64 years,In labor force,Employed
48,TX,Texas,DP03_0105P,79.3,0.2,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage,Selected Economic Characteristics,percent_estimate,With health insurance coverage, 19 to 64 years,In labor force,Employed
48,TX,Texas,DP03_0106,9184068,31949,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage!!With private health insurance,Selected Economic Characteristics,population_estimate,With private health insurance, 19 to 64 years,In labor force,Employed
48,TX,Texas,DP03_0106P,76,0.2,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage!!With private health insurance,Selected Economic Characteristics,percent_estimate,With private health insurance, 19 to 64 years,In labor force,Employed
48,TX,Texas,DP03_0107,648436,7813,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage!!With public coverage,Selected Economic Characteristics,population_estimate,With public coverage, 19 to 64 years,In labor force,Employed
48,TX,Texas,DP03_0107P,5.4,0.1,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage!!With public coverage,Selected Economic Characteristics,percent_estimate,With public coverage, 19 to 64 years,In labor force,Employed
48,TX,Texas,DP03_0108,2505115,22782,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!No health insurance coverage,Selected Economic Characteristics,population_estimate,No health insurance coverage, 19 to 64 years,In labor force,Employed
